chr22	24960000	25020000	0.323902089401281	1
chr22	24960000	25040000	0.224773899118743	1
chr22	24960000	25045000	0.271329092886777	1
chr22	24965000	24985000	0.998455905001726	1
chr22	24965000	24990000	0.816004585246512	1
chr22	24965000	25005000	0.438615675371146	1
chr22	24965000	25015000	0.438898595278385	1
chr22	24965000	25030000	0.398245733524571	1
chr22	24965000	25050000	0.343920988900128	1
chr22	24970000	24990000	0.997806798872447	1
chr22	24970000	25000000	0.792847186481135	1
chr22	24970000	25015000	0.427457569912423	1
chr22	24970000	25025000	0.330265349629952	1
chr22	24970000	25045000	0.270139596697366	1
chr22	24970000	25050000	0.266340914830953	1
chr22	24975000	25000000	0.813824115234238	1
chr22	24975000	25020000	0.430880942564741	1
chr22	24975000	25030000	0.337698578469729	1
chr22	24975000	25040000	0.317560551994266	1
chr22	24980000	25015000	0.574219867337396	1
chr22	24980000	25030000	0.437374515644326	1
chr22	24980000	25040000	0.337366644120461	1
chr22	24985000	25015000	0.803978666435421	1
chr22	24990000	25010000	0.998304601903733	1
chr22	24990000	25045000	0.322875153808147	1
chr22	24995000	25015000	0.998179752380041	1
chr22	25000000	25025000	0.810861888772955	1
chr22	25005000	25040000	0.564119388351399	1
chr22	25075000	25170000	0.224650671020127	1
chr22	25080000	25125000	0.434563327954131	1
chr22	25080000	25165000	0.22640977508799	1
chr22	25080000	25170000	0.337868640281591	1
chr22	25085000	25110000	0.998467959235162	1
chr22	25085000	25165000	0.220036817311802	1
chr22	25090000	25115000	0.81091731961151	1
chr22	25090000	25165000	0.272759656598356	1
chr22	25100000	25120000	0.998046213644126	1
chr22	25100000	25135000	0.568955662120488	1
chr22	25105000	25130000	0.809467291165042	1
chr22	25110000	25135000	0.81024420657705	1
chr22	25110000	25160000	0.423957419897119	1
chr22	25115000	25140000	0.809900461756401	1
chr22	25125000	25150000	0.800067218892768	1
chr22	25125000	25160000	0.578845515210404	1
chr22	25125000	25170000	0.426197451676002	1
chr22	25130000	25155000	0.812282772374927	1
chr22	25135000	25160000	0.80398845586566	1
chr22	25135000	25170000	0.578735022695215	1
chr22	25205000	25325000	0.225132575451682	1
chr22	25205000	25330000	0.163065739406574	1
chr22	25215000	25260000	0.437634635788685	1
chr22	25220000	25315000	0.227295893599126	1
chr22	25220000	25320000	0.195249976355073	1
chr22	25220000	25325000	0.194569529629085	1
chr22	25225000	25310000	0.210226414574739	1
chr22	25225000	25325000	0.212568077653691	1
chr22	25225000	25455000	0.808648680356285	1
chr22	25230000	25250000	0.998320669796155	1
chr22	25230000	25280000	0.434981159467267	1
chr22	25230000	25335000	0.194930002252183	1
chr22	25230000	25340000	0.250080475197604	1
chr22	25230000	25455000	0.337333038484	1
chr22	25235000	25305000	0.272343213679836	1
