chr1	2745000	2775000	0.999999999999977	1
chr1	2745000	2785000	0.999999999999977	1
chr1	2745000	2805000	0.999999999999977	1
chr1	2745000	2815000	0.999999999999977	1
chr1	2745000	2860000	0.999999999999977	1
chr1	2745000	2865000	0.999999999999977	1
chr1	2745000	2965000	0.999999999999977	1
chr1	2745000	2975000	0.999999999999977	1
chr1	2745000	2995000	0.999999999999977	1
chr1	2745000	3040000	0.999999999999977	1
chr1	2745000	3070000	0.999999999999977	1
chr1	2745000	3115000	0.999999999999977	1
chr1	2745000	3195000	0.999999999999977	1
chr1	2745000	3220000	0.999999999999977	1
chr1	2745000	3225000	0.99879890094576	1
chr1	2745000	3265000	0.999999999999977	1
chr1	2745000	3340000	0.81020865764805	1
chr1	2745000	3355000	0.998596252435321	1
chr1	2745000	3745000	0.804685563462008	1
chr1	2745000	3980000	0.998484635969032	1
chr1	2745000	4045000	0.999999999999977	1
chr1	2745000	4145000	0.999999999999977	1
chr1	2745000	4415000	0.998123633138874	1
chr1	2745000	4685000	0.998753074602899	1
chr1	2745000	5170000	0.998571997354257	1
chr1	2745000	5360000	0.998600199957683	1
chr1	2745000	5820000	0.998488626269992	1
chr1	2745000	5930000	0.580949379117995	1
chr1	2750000	2780000	0.57346562435664	1
chr1	2750000	2795000	0.411724543625102	1
chr1	2750000	2800000	0.25866028157287	1
chr1	2750000	2805000	0.332104417915542	1
chr1	2750000	2815000	0.564881936825063	1
chr1	2750000	2840000	0.299536499082501	1
chr1	2750000	2845000	0.244297218877195	1
chr1	2750000	2875000	0.424463870843616	1
chr1	2750000	2885000	0.0972829064713257	1
chr1	2750000	2890000	0.584006027195763	1
chr1	2750000	2915000	0.0805393855898686	1
chr1	2750000	2920000	0.429256632208226	1
chr1	2750000	2930000	0.253826177226252	1
chr1	2750000	2940000	0.175275988774316	1
chr1	2750000	2950000	0.0697810045818698	1
chr1	2750000	2960000	0.0867443061721336	1
chr1	2750000	2965000	0.110445367301195	1
chr1	2750000	2980000	0.0563261798452214	1
chr1	2750000	2995000	0.10665169469006	1
chr1	2750000	3020000	0.106203733988749	1
chr1	2750000	3030000	0.239259803891452	1
