chr1	770000	780000	1.00000000000001	1
chr1	770000	785000	1.00000000000001	1
chr1	770000	790000	1.00000000000001	1
chr1	770000	800000	0.784430777279448	1
chr1	770000	805000	0.537113068840621	1
chr1	770000	810000	0.379383638743645	1
chr1	770000	820000	1.00000000000001	1
chr1	770000	825000	0.787558932182359	1
chr1	770000	830000	0.998573102945113	1
chr1	770000	835000	0.157054624869078	1
chr1	770000	845000	0.539080423278874	1
chr1	770000	850000	0.115743091307301	1
chr1	770000	855000	0.998206291947382	1
chr1	770000	860000	1.00000000000001	1
chr1	770000	875000	0.273265578848525	1
chr1	770000	880000	0.214695754994267	1
chr1	770000	885000	0.0985486790268105	1
chr1	770000	890000	0.0719926358179343	1
chr1	770000	895000	0.16890520474769	1
chr1	770000	900000	0.527080907084825	1
chr1	770000	910000	0.0689460459716546	1
chr1	770000	915000	0.0768153349550239	1
chr1	770000	925000	0.271902474692461	1
chr1	770000	940000	0.0405930121505034	1
chr1	770000	945000	0.0415406081007989	1
chr1	770000	950000	0.0539673889331323	1
chr1	770000	970000	0.0417595260403133	1
chr1	770000	975000	0.0474897463159067	1
chr1	770000	980000	0.114124924838169	1
chr1	770000	1020000	0.0297804548501418	1
chr1	770000	1030000	0.0361772026632769	1
chr1	770000	1035000	0.030707607290235	1
chr1	770000	1045000	0.0335880105251273	1
chr1	770000	1050000	0.0621862305625787	1
chr1	770000	1055000	0.0319730554838903	1
chr1	770000	1060000	0.0355047560014074	1
chr1	770000	1070000	0.0656036756925003	1
chr1	770000	1100000	0.033007720494562	1
chr1	770000	1120000	0.0346942013076649	1
chr1	770000	1145000	0.0219665717531006	1
chr1	770000	1160000	0.0237175026808293	1
chr1	770000	1165000	0.212935236517577	1
chr1	770000	1190000	0.0315394687897299	1
chr1	770000	1240000	0.0504494524765562	1
chr1	770000	1255000	0.0566829462166301	1
chr1	770000	1275000	0.031909394336585	1
chr1	770000	1280000	0.0406811273529034	1
chr1	770000	1290000	0.0446547548308933	1
chr1	770000	1295000	0.0174836982855072	1
chr1	770000	1300000	0.0210189805057121	1
chr1	770000	1310000	0.0974404815137037	1
chr1	770000	1360000	0.0224661490067998	1
chr1	770000	1410000	0.0468346458973463	1
chr1	770000	1475000	0.0166195241560397	1
chr1	770000	1510000	0.0170302285951145	1
chr1	770000	1520000	0.0178300142312716	1
chr1	770000	1530000	0.021846366081303	1
chr1	770000	1545000	0.0167610932173468	1
chr1	770000	1585000	0.0148260065786103	1
chr1	770000	1605000	0.136158518955271	1
chr1	770000	1620000	0.020881860949308	1
chr1	770000	1695000	0.046393211253628	1
chr1	770000	1915000	0.027542737201334	1
chr1	770000	2130000	0.0169419528399682	1
chr1	770000	2295000	0.0254627882758403	1
chr1	770000	2400000	0.0523794883075609	1
chr1	770000	2605000	0.0261733691095981	1
chr1	775000	785000	1.00000000000001	1
chr1	775000	790000	1.00000000000001	1
chr1	775000	795000	1.00000000000001	1
chr1	775000	800000	0.997891464528833	1
chr1	775000	805000	1.00000000000001	1
chr1	775000	810000	1.00000000000001	1
chr1	775000	815000	0.377958569540656	1
chr1	775000	820000	0.998710061695317	1
chr1	775000	825000	0.998536866849119	1
chr1	775000	830000	0.543729324908638	1
chr1	775000	835000	0.534786630836711	1
chr1	775000	840000	0.998191864695194	1
chr1	775000	845000	0.998210065290773	1
chr1	775000	850000	0.77910759523052	1
chr1	775000	855000	0.998382675274917	1
chr1	775000	860000	0.998273578065496	1
chr1	775000	865000	1.00000000000001	1
chr1	775000	870000	0.370793452707617	1
chr1	775000	875000	0.274359127772871	1
chr1	775000	880000	0.111669745059836	1
chr1	775000	885000	0.209813379417812	1
chr1	775000	890000	0.367672439405166	1
chr1	775000	895000	0.0866462340965942	1
chr1	775000	900000	0.09672598439087	1
chr1	775000	905000	0.0561346419710732	1
chr1	775000	910000	0.16001705291628	1
chr1	775000	925000	0.0743843594727567	1
chr1	775000	930000	0.112041654697725	1
chr1	775000	935000	0.0530624382221948	1
chr1	775000	940000	0.213161089352116	1
chr1	775000	960000	0.0556965114102327	1
chr1	775000	965000	0.0399429709785382	1
chr1	775000	970000	0.110024418153029	1
chr1	775000	1070000	0.0243614585034204	1
chr1	775000	1100000	0.0257452115227932	1
chr1	775000	1105000	0.0228260093032693	1
chr1	775000	1195000	0.0221242806495662	1
chr1	775000	1210000	0.0212914696084055	1
chr1	775000	1215000	0.0853247719237058	1
chr1	775000	1285000	0.0176628380600012	1
chr1	775000	1695000	0.0260550227196068	1
chr1	775000	1735000	0.0331035322741968	1
chr1	780000	795000	1.00000000000001	1
chr1	780000	800000	1.00000000000001	1
chr1	780000	805000	1.00000000000001	1
chr1	780000	810000	1.00000000000001	1
chr1	780000	815000	1.00000000000001	1
chr1	780000	820000	1.00000000000001	1
chr1	780000	825000	1.00000000000001	1
chr1	780000	830000	1.00000000000001	1
chr1	780000	835000	0.783161645383186	1
chr1	780000	840000	0.786449463512189	1
chr1	780000	845000	0.282508032536302	1
chr1	780000	850000	0.99825943838203	1
chr1	780000	855000	0.998345565779625	1
chr1	780000	860000	0.998492307347681	1
chr1	780000	865000	1.00000000000001	1
chr1	780000	870000	0.09862825471338	1
chr1	780000	875000	0.276461799475563	1
chr1	780000	885000	0.279010262420562	1
chr1	780000	890000	0.383877423351206	1
chr1	780000	900000	0.140614402285215	1
chr1	780000	910000	0.0968050813603811	1
chr1	780000	920000	0.270918922435723	1
chr1	780000	925000	0.525255820903254	1
chr1	780000	935000	0.0437285563968599	1
chr1	780000	950000	0.160304281342228	1
chr1	780000	965000	0.108271646519409	1
chr1	780000	1015000	0.0362011082061422	1
chr1	780000	1025000	0.0556694326025666	1
chr1	780000	1035000	0.0416479586127234	1
chr1	780000	1065000	0.0340642599569828	1
chr1	780000	1080000	0.137051072753938	1
chr1	780000	1095000	0.0394482835274497	1
chr1	780000	1105000	0.0553580301988196	1
chr1	780000	1205000	0.0211936662630073	1
chr1	780000	1225000	0.0270075429443304	1
chr1	780000	1285000	0.0393846222199866	1
chr1	780000	1290000	0.0261125235561799	1
chr1	780000	1300000	0.0276381898686037	1
chr1	780000	1495000	0.0176304033764594	1
chr1	780000	1500000	0.0282941861306126	1
